category,title,price,image_link,product_link
mobiles,"realme P3 Ultra 5G (Orion Red, 256 GB)","₹18,250",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/3/1/-original-imahadrutq6xcsz3.jpeg?q=70,https://www.flipkart.com/realme-p3-ultra-5g-orion-red-256-gb/p/itm50171223b4a05?pid=MOBHAYKEK2YKSCTU&lid=LSTMOBHAYKEK2YKSCTUTPFDIS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_186&otracker=search&fm=organic&iid=8fd81949-44e1-49c9-bad6-cd265c9c4f37.MOBHAYKEK2YKSCTU.SEARCH&ppt=sp&ppn=sp&ssid=3z42p071w00000001761824956293&qH=eb4af0bf07c16429
mobiles,"Google Pixel 10 (Indigo, 256 GB)","₹52,300",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/b/8/-original-imahfjsf5gxbpfks.jpeg?q=70,https://www.flipkart.com/google-pixel-10-indigo-256-gb/p/itmb05d65622b9dd?pid=MOBHEXHRFEFHHU7Z&lid=LSTMOBHEXHRFEFHHU7ZJYTSRV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_187&otracker=search&fm=organic&iid=en_2P7c5ClVYLqGL1eXsot91xUMywBbahDPxZ_o_qo9q2HjvYtVJAnVUNe-AMZnOVmpx9rDwHPCK8qdfLBcG3IHYvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=3z42p071w00000001761824956293&qH=eb4af0bf07c16429
mobiles,"realme Narzo 80 Lite 4G (Obsidian Black, 128 GB)","₹10,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/r/n/narzo-80-lite-4g-rmx5313-realme-original-imahegxgsh63vgqh.jpeg?q=70,https://www.flipkart.com/realme-narzo-80-lite-4g-obsidian-black-128-gb/p/itm2890cac28063f?pid=MOBHEGXG32ZSMSQA&lid=LSTMOBHEGXG32ZSMSQAVTG3BX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_188&otracker=search&fm=organic&iid=8fd81949-44e1-49c9-bad6-cd265c9c4f37.MOBHEGXG32ZSMSQA.SEARCH&ppt=sp&ppn=sp&ssid=3z42p071w00000001761824956293&qH=eb4af0bf07c16429
mobiles,"realme P4 5G (Steel Grey, 128 GB)","₹13,350",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/m/d/-original-imahf47f6fgxwh9a.jpeg?q=70,https://www.flipkart.com/realme-p4-5g-steel-grey-128-gb/p/itmf836e6de035a5?pid=MOBHERXF2RUHQMXE&lid=LSTMOBHERXF2RUHQMXERDGMNE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_189&otracker=search&fm=organic&iid=8fd81949-44e1-49c9-bad6-cd265c9c4f37.MOBHERXF2RUHQMXE.SEARCH&ppt=sp&ppn=sp&ssid=3z42p071w00000001761824956293&qH=eb4af0bf07c16429
mobiles,"Apple iPhone 16 Pro Max (Natural Titanium, 256 GB)","₹47,300",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/8/8/-original-imahggevcrkzezzv.jpeg?q=70,https://www.flipkart.com/apple-iphone-16-pro-max-natural-titanium-256-gb/p/itm05ad8e674782a?pid=MOBH4DQFRST2BQQ8&lid=LSTMOBH4DQFRST2BQQ8UII8UK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_190&otracker=search&fm=organic&iid=8fd81949-44e1-49c9-bad6-cd265c9c4f37.MOBH4DQFRST2BQQ8.SEARCH&ppt=sp&ppn=sp&ssid=3z42p071w00000001761824956293&qH=eb4af0bf07c16429
mobiles,Jio F220B,"₹2,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/o/p/f220b-f220b-jio-original-imahh2yufrabnjvh.jpeg?q=70,https://www.flipkart.com/jio-f220b/p/itm274f44dba8042?pid=MOBHH2YUUQ4KHHDS&lid=LSTMOBHH2YUUQ4KHHDSBFDWGR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_191&otracker=search&fm=organic&iid=8fd81949-44e1-49c9-bad6-cd265c9c4f37.MOBHH2YUUQ4KHHDS.SEARCH&ppt=sp&ppn=sp&ssid=3z42p071w00000001761824956293&qH=eb4af0bf07c16429
mobiles,"Samsung Galaxy A55 5G (Awesome Navy, 128 GB)","₹42,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/q/t/-original-imahbzpzhcptykzf.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-a55-5g-awesome-navy-128-gb/p/itm7ac5d2771f7a0?pid=MOBGYT2H4PGHBRHJ&lid=LSTMOBGYT2H4PGHBRHJNHBJWG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_8_192&otracker=search&fm=organic&iid=8fd81949-44e1-49c9-bad6-cd265c9c4f37.MOBGYT2H4PGHBRHJ.SEARCH&ppt=sp&ppn=sp&ssid=3z42p071w00000001761824956293&qH=eb4af0bf07c16429
laptops,DELL 15 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) OVN353025001RINB1O Thin and ...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/w/m/-original-imahgx8whcxfcyhr.jpeg?q=70,https://www.flipkart.com/dell-15-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-ovn353025001rinb1o-thin-light-laptop/p/itmd568ce8657ea2?pid=COMHD99WDJZZMWVN&lid=LSTCOMHD99WDJZZMWVNA8FIUB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_169&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMHD99WDJZZMWVN.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/m/3/-original-imahfkh3vyqhty4r.jpeg?q=70,https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7435hs-24-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050a-15arp9d2-gaming-laptop/p/itm86f5086acbf1d?pid=COMHBZVGCNDSNJMM&lid=LSTCOMHBZVGCNDSNJMMVNFLXS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_170&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMHBZVGCNDSNJMM.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,Infinix GT Book Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/i/h/-original-imahcd9998zgefk5.jpeg?q=70,https://www.flipkart.com/infinix-gt-book-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-80-w-gl613-gaming-laptop/p/itmc9e44d5a9f6c4?pid=COMHYS44DKVFUFVS&lid=LSTCOMHYS44DKVFUFVS2KZG86&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_171&otracker=search&fm=organic&iid=en_CFCXQoLOktUKE66aPHWa9SreC8f3Pl21dyPoi32N756Ju13AE7KqRla-aEpaYS05HglS21Fpxl3SoaChod2X-E4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 13th Gen 13420H - (1...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/8/6/-original-imahgfdfs7spfjwe.jpeg?q=70,https://www.flipkart.com/asus-vivobook-16x-2025-creator-office-2024-m365-basic-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-k3605vc-rp413ws-gaming-laptop/p/itmec40249e8fe47?pid=COMH9499MNGSKSBV&lid=LSTCOMH9499MNGSKSBVOF6KTA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_172&otracker=search&fm=organic&iid=en_CFCXQoLOktUKE66aPHWa9SreC8f3Pl21dyPoi32N756w_OOfJ8EZdnczxoh-Uy-x9gjXXwQzBn8YXW7x_xl3YfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,DELL 15 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) OVN353025001RING1O Thin and ...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/i/b/-original-imahgx8ws7ypyhmd.jpeg?q=70,https://www.flipkart.com/dell-15-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-ovn353025001ring1o-thin-light-laptop/p/itmb007cf7efac41?pid=COMHD99W94EPN2H2&lid=LSTCOMHD99W94EPN2H28GBQQL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_173&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMHD99W94EPN2H2.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Ho...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/y/2/-original-imahgfdf29efqyrs.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj1765ws-thin-light-laptop/p/itme9833882f198b?pid=COMH9499ZWZ3RU9Y&lid=LSTCOMH9499ZWZ3RU9YM1S96N&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_174&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMH9499ZWZ3RU9Y.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/a/f/-original-imahgfdfwsdgtrv6.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-backlit-keyboard-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj3321ws-thin-light-laptop/p/itmc2fba93418f49?pid=COMH9SJ9RWCU5EMG&lid=LSTCOMH9SJ9RWCU5EMGCXAOXO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMH9SJ9RWCU5EMG.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH8 Thin a...,"₹76,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/l/i/-original-imahex3u7rhsva6n.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGX2XUHXRRPTG9&lid=LSTCOMGX2XUHXRRPTG9H0JMPF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_176&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMGX2XUHXRRPTG9.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Li...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/1/e/-original-imahesw8ggurgyru.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itm44fad3bb6bbe7?pid=COMHESUZH4NYW9NT&lid=LSTCOMHESUZH4NYW9NTMB5CBK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_177&otracker=search&fm=organic&iid=en_CFCXQoLOktUKE66aPHWa9SreC8f3Pl21dyPoi32N756pZta7o5d_G3Llr8yCFafcCbxRA3NhP_0BL3YaagE4svUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*,AI PC((i5 14th gen) Intel Core 5 210...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/r/l/-original-imahfthuktzgmyba.jpeg?q=70,https://www.flipkart.com/asus-gaming-v16-2025-creator-office-2024-m365-basic-ai-pc-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-v3607vu-rp550ws-laptop/p/itm098aec3c37243?pid=COMH89EB4YHB2R5U&lid=LSTCOMH89EB4YHB2R5UAEKWSN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_178&otracker=search&fm=organic&iid=en_CFCXQoLOktUKE66aPHWa9SreC8f3Pl21dyPoi32N755WkOfkh9IXcvsbTTeVE36YCoSZYLS0Y_7AS0psdd7BS_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,Lenovo Ideapad Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15IAH8...,"₹75,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/p/f/-original-imahex3uzm8x2gsk.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGYSFGJKSCNDDC&lid=LSTCOMGYSFGJKSCNDDCCBLPTX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_179&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMGYSFGJKSCNDDC.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,Lenovo Lenovo V15 G3 IAP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 82TTA07RIH ...,"₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/x/n/82tta07rih-thin-and-light-laptop-lenovo-original-imah7faabhq2pe3g.jpeg?q=70,https://www.flipkart.com/lenovo-v15-g3-iap-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-82tta07rih-thin-light-laptop/p/itm575eadcc5ae49?pid=COMH6XHKJSQN4CT3&lid=LSTCOMH6XHKJSQN4CT3WHEQ0D&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_180&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMH6XHKJSQN4CT3.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
laptops,"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AI PC, Backlit Keyboard, Intel Core Ultra 5 22...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/t/v/-original-imahgfdfxwhykkpa.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-ai-pc-backlit-keyboard-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-x1407ca-ly102ws-thin-light-laptop/p/itm46931df73e192?pid=COMH89EBSHZAG9ZE&lid=LSTCOMH89EBSHZAG9ZEFVUQUB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_181&otracker=search&fm=organic&iid=en_CFCXQoLOktUKE66aPHWa9SreC8f3Pl21dyPoi32N754opt7HRqYULp55CQhfuM0ar-2gMD8zGAw8uemLKiGly_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
tabs,Apple 2025 iPad Pro (M5) 12 GB RAM 256 GB ROM 11.0 Inch with Wi-Fi+5G (Space Black),"₹1,19,900",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/5/v/e/-original-imahgwzpzsyj9zmg.jpeg?q=70,https://www.flipkart.com/apple-2025-ipad-pro-m5-12-gb-ram-256-rom-11-0-inch-wi-fi-5g-space-black/p/itmfc86f64cf374c?pid=TABHGWU3ZDNNFBXX&lid=LSTTABHGWU3ZDNNFBXXC9W3YP&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_9_193&otracker=search&fm=organic&iid=b2c2f185-1740-4967-9e76-e805d01995a1.TABHGWU3ZDNNFBXX.SEARCH&ppt=None&ppn=None&ssid=eijhqwc8z40000001761824959039&qH=5db8dca30c2d7f0c
laptops,"ASUS Vivobook 14 Flip OLED (2025) with Touch Screen, Backlit Keyboard, Intel Core Ultra 5 226V - (16 G...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/z/t/-original-imahefyff86qyfeu.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-flip-oled-2025-touch-screen-backlit-keyboard-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-tp3407sa-ql024ws-2-1-laptop/p/itm7f344f86d1b13?pid=COMH89EBRZGZABHF&lid=LSTCOMH89EBRZGZABHFWPTISJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_182&otracker=search&fm=organic&iid=en_CFCXQoLOktUKE66aPHWa9SreC8f3Pl21dyPoi32N756sGOsARg9J_zRhrflnMSETU-UXnFQphHD3r6uwqRNbaPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
tabs,Samsung Galaxy Tab A8 3 GB RAM 32 GB ROM 10.5 inch with 4G Tablet (Gray),"₹8,865",https://rukminim2.flixcart.com/image/312/312/ky7lci80/tablet/p/t/x/sm-x205nzsainu-samsung-original-imagahxapcwqgpjp.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-tab-a8-3-gb-ram-32-rom-10-5-inch-4g-tablet-gray/p/itm5c0add9d69799?pid=TABGA36YCZCFNEQM&lid=LSTTABGA36YCZCFNEQMEX4JYG&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_9_194&otracker=search&fm=organic&iid=b2c2f185-1740-4967-9e76-e805d01995a1.TABGA36YCZCFNEQM.SEARCH&ppt=None&ppn=None&ssid=eijhqwc8z40000001761824959039&qH=5db8dca30c2d7f0c
laptops,Lenovo Chromebook MediaTek Kompanio 520 - (8 GB/128 GB EMMC Storage/Chrome OS) 14M868 Thin and Light L...,"₹20,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/3/v/-original-imahgfdfysyznaan.jpeg?q=70,https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-8-gb-128-gb-emmc-storage-chrome-os-14m868-thin-light-laptop/p/itm4dc67999fe3de?pid=COMGTR89FPA5ZWVC&lid=LSTCOMGTR89FPA5ZWVCQYXZ35&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_183&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMGTR89FPA5ZWVC.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
tabs,Nokia T21 4 GB RAM 64 GB ROM 10.3 inch with Wi-Fi Only Tablet (Grey),"₹19,999",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/e/8/x/t21-ta-1487-nokia-original-imagm7ffgkdbqxcw.jpeg?q=70,https://www.flipkart.com/nokia-t21-4-gb-ram-64-rom-10-3-inch-wi-fi-only-tablet-grey/p/itmc1e7ab882ac27?pid=TABGHYYFHHTAYVEE&lid=LSTTABGHYYFHHTAYVEEDQVZWT&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_9_195&otracker=search&fm=organic&iid=b2c2f185-1740-4967-9e76-e805d01995a1.TABGHYYFHHTAYVEE.SEARCH&ppt=None&ppn=None&ssid=eijhqwc8z40000001761824959039&qH=5db8dca30c2d7f0c
laptops,"ASUS Vivobook S14 Flip (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i5 13th Gen...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/9/w/-original-imahgfdfdfgxhetb.jpeg?q=70,https://www.flipkart.com/asus-vivobook-s14-flip-2025-office-2024-m365-basic-backlit-keyboard-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-tp3402vao-lz612ws-2-1-laptop/p/itme494b3629a714?pid=COMH9SJ9VAJ7ZD99&lid=LSTCOMH9SJ9VAJ7ZD99ZNVNMB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_184&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMH9SJ9VAJ7ZD99.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
tabs,Apple 2025 iPad Pro (M5) 12 GB RAM 256 GB ROM 11.0 Inch with Wi-Fi Only (Space Black),"₹99,900",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/1/7/8/-original-imahgwzqxhrvgngk.jpeg?q=70,https://www.flipkart.com/apple-2025-ipad-pro-m5-12-gb-ram-256-rom-11-0-inch-wi-fi-only-space-black/p/itm6078d862a86a9?pid=TABHGWU3KD8DHFPC&lid=LSTTABHGWU3KD8DHFPCZSIOU6&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_9_196&otracker=search&fm=organic&iid=b2c2f185-1740-4967-9e76-e805d01995a1.TABHGWU3KD8DHFPC.SEARCH&ppt=None&ppn=None&ssid=eijhqwc8z40000001761824959039&qH=5db8dca30c2d7f0c
laptops,Samsung Galaxy Book5 AI Metal Intel Core Ultra 7 255U - (16 GB/512 GB SSD/Windows 11 Home) NP750XHD Th...,"₹1,09,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/n/q/-original-imahgwkqrdsdqfqz.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-7-255u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itma9c081cdbe95d?pid=COMHE4ATBCUTGUYT&lid=LSTCOMHE4ATBCUTGUYTH0DOQQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_185&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMHE4ATBCUTGUYT.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
tabs,REDMI  Pad SE 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (Graphite Gray),"₹9,315",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/c/h/w/-original-imahfdyfjzk2zwf9.jpeg?q=70,https://www.flipkart.com/redmi-pad-se-8-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-graphite-gray/p/itma5509f73ddb92?pid=TABHYYS9AZZW97ZU&lid=LSTTABHYYS9AZZW97ZUJOJH8U&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_9_197&otracker=search&fm=organic&iid=en_uM874OlK50PTgsgCxYLpB3yrPZQmQTWZK3hPH2LIaMeE6KoWk1cB13hHoqeujJRuRysvx5geSgCmqErMNRm2sfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=eijhqwc8z40000001761824959039&qH=5db8dca30c2d7f0c
laptops,Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB...,"₹16,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/0/5/-original-imagvrefuybuvbe5.jpeg?q=70,https://www.flipkart.com/acer-chromebook-intel-celeron-dual-core-n4500-8-gb-128-gb-emmc-storage-chrome-os-cb314-3h-c5qe-cb314-3h-c0bz/p/itm04458b376eefa?pid=COMGSV3G3RYBAHX4&lid=LSTCOMGSV3G3RYBAHX4RBS9WL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_186&otracker=search&fm=organic&iid=77953cf4-7abc-4d30-9094-5e4ea14f07e3.COMGSV3G3RYBAHX4.SEARCH&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
tabs,Samsung Galaxy Tab S9 FE+ 8 GB RAM 128 GB ROM 12.4 Inch with Wi-Fi Only Tablet (Lavender),"₹21,780",https://rukminim2.flixcart.com/image/312/312/xif0q/tablet/o/n/1/-original-imahyq3euprznxzn.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-tab-s9-fe-8-gb-ram-128-rom-12-4-inch-wi-fi-only-tablet-lavender/p/itm3627db41d1191?pid=TABGTDU7ZHJFNUEZ&lid=LSTTABGTDU7ZHJFNUEZMZHZRW&marketplace=FLIPKART&q=tabs&store=tyy%2Fhry&srno=s_9_198&otracker=search&fm=organic&iid=en_uM874OlK50PTgsgCxYLpB3yrPZQmQTWZK3hPH2LIaMdWpw_ubUrTrVAAwWpLhAGwnqfZnd1-lLE36Mx_rVbRCPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=eijhqwc8z40000001761824959039&qH=5db8dca30c2d7f0c
laptops,"ASUS Vivobook S14 OLED (2025), Copilot + PC, AI PC, Metal Body, Backlit Keyboard, Intel Core Ultra 5 2...","₹22,000",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/7/i/-original-imahcd9zxfkbgze4.jpeg?q=70,https://www.flipkart.com/asus-vivobook-s14-oled-2025-copilot-pc-ai-metal-body-backlit-keyboard-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-s5406sa-qd098ws-thin-light-laptop/p/itmef4e485c66819?pid=COMH89EBSS8VRUNH&lid=LSTCOMH89EBSS8VRUNHJU9JJ6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_187&otracker=search&fm=organic&iid=en_CFCXQoLOktUKE66aPHWa9SreC8f3Pl21dyPoi32N754Xyw6HU_NqmI8ZZzAY9g_fQAyfOPAHWb1fNzhKNnNm2PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=vciupdyaio0000001761824958665&qH=c06ea84a1e3dc3c6
